id,issue_id,issue_text,issue_category_l1,issue_category_l2,issue_category_l3,vote_answer_id,vote_answer_text,vote_increment,current_vote_flag,vote_timestamp,userid,gender,zip,country,state,city,religion,ethnicity,income,marital,education,sorient,age,left_right,lib_auth,radic_cons,dove_hawk
"34-142-289","142","What is the solution to the current economic crisis",Society,Third World,,"289","Austerity",1,"1","2013/04/27 13:07:37","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-142-289","142","What is the solution to the current economic crisis",Society,Wealth,,"289","Austerity",1,"1","2013/04/27 13:07:37","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-141-286","141","Should the sale of cigarettes be permitted",Politics & Law,Domestic,Health & Safety,"286","Yes",1,"1","2013/04/27 13:07:48","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-141-286","141","Should the sale of cigarettes be permitted",Health,Lifestyle,,"286","Yes",1,"1","2013/04/27 13:07:48","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-141-286","141","Should the sale of cigarettes be permitted",Health,Risk Factors,,"286","Yes",1,"1","2013/04/27 13:07:48","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-140-284","140","Should alcohol use be permitted",Politics & Law,Domestic,,"284","Yes",1,"1","2013/04/27 13:08:21","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-140-284","140","Should alcohol use be permitted",Health,Food & Agriculture,,"284","Yes",1,"1","2013/04/27 13:08:21","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-140-284","140","Should alcohol use be permitted",Health,Lifestyle,,"284","Yes",1,"1","2013/04/27 13:08:21","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-140-284","140","Should alcohol use be permitted",Health,Risk Factors,,"284","Yes",1,"1","2013/04/27 13:08:21","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-139-282","139","Should homosexual couples be permitted to adopt",Politics & Law,Domestic,Civil Rights,"282","Yes",1,"1","2013/04/27 13:08:28","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-139-282","139","Should homosexual couples be permitted to adopt",Politics & Law,Social,,"282","Yes",1,"1","2013/04/27 13:08:28","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-139-282","139","Should homosexual couples be permitted to adopt",Society,Gender,,"282","Yes",1,"1","2013/04/27 13:08:28","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-139-282","139","Should homosexual couples be permitted to adopt",Society,Family values,,"282","Yes",1,"1","2013/04/27 13:08:28","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-138-279","138","Should Marijuana be legal for medical use, anyone, or not at all",Politics & Law,Domestic,,"279","Medical only",1,"1","2013/04/27 13:08:49","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-138-279","138","Should Marijuana be legal for medical use, anyone, or not at all",Health,Health Systems & Delivery,,"279","Medical only",1,"1","2013/04/27 13:08:49","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-138-279","138","Should Marijuana be legal for medical use, anyone, or not at all",Health,Lifestyle,,"279","Medical only",1,"1","2013/04/27 13:08:49","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-138-279","138","Should Marijuana be legal for medical use, anyone, or not at all",Society,,,"279","Medical only",1,"1","2013/04/27 13:08:49","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-135-277","135","Should homosexuals be permitted to get married",Politics & Law,Domestic,Civil Rights,"277","Yes",1,"1","2013/04/27 13:09:34","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-135-277","135","Should homosexuals be permitted to get married",Politics & Law,Social,,"277","Yes",1,"1","2013/04/27 13:09:34","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-135-277","135","Should homosexuals be permitted to get married",Society,Religion,,"277","Yes",1,"1","2013/04/27 13:09:34","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-135-277","135","Should homosexuals be permitted to get married",Society,Gender,,"277","Yes",1,"1","2013/04/27 13:09:34","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-135-277","135","Should homosexuals be permitted to get married",Society,Family values,,"277","Yes",1,"1","2013/04/27 13:09:34","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-134-264","134","Should polygamy be allowed",Society,Religion,,"264","Yes",1,"1","2013/04/27 13:09:39","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-134-264","134","Should polygamy be allowed",Society,Gender,,"264","Yes",1,"1","2013/04/27 13:09:39","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-134-264","134","Should polygamy be allowed",Society,Family values,,"264","Yes",1,"1","2013/04/27 13:09:39","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-132-260","132","Should the Canadian Federal Government be able to control how government-employed scientists communicate with media and the public",Politics & Law,Domestic,Civil Rights,"260","No, scientists must be able to speak openly and freely about their work.",1,"1","2013/04/27 13:10:05","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-132-260","132","Should the Canadian Federal Government be able to control how government-employed scientists communicate with media and the public",Politics & Law,Ideology,,"260","No, scientists must be able to speak openly and freely about their work.",1,"1","2013/04/27 13:10:05","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-132-260","132","Should the Canadian Federal Government be able to control how government-employed scientists communicate with media and the public",Society,Access to Information,,"260","No, scientists must be able to speak openly and freely about their work.",1,"1","2013/04/27 13:10:05","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-131-265","131","Do you want world peace",Politics & Law,International,,"265","Yes",1,"1","2013/04/27 13:10:13","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-131-265","131","Do you want world peace",Politics & Law,Ideology,,"265","Yes",1,"1","2013/04/27 13:10:13","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-131-265","131","Do you want world peace",Society,,,"265","Yes",1,"1","2013/04/27 13:10:13","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-182-311","182","What is the purpose of life",Society,Religion,,"311","Happiness",1,"1","2013/04/27 13:17:56","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"34-182-311","182","What is the purpose of life",Society,Family values,,"311","Happiness",1,"1","2013/04/27 13:17:56","7be74db6edba3ca38c5760600427b5f2","Male","K1J6M2","ca","undefined","Gloucester (Beacon Hill / Cyrville)","Jewish","Caucasian","undefined","Widowed","Masters Degree","Straight",">50","3","3","3","3"
"13-182-310","182","What is the purpose of life",Society,Religion,,"310","Contribute to society",1,"1","2013/04/27 16:49:57","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-182-310","182","What is the purpose of life",Society,Family values,,"310","Contribute to society",1,"1","2013/04/27 16:49:57","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-181-368","181","Should campaign finance laws  become more strict in the US",Politics & Law,Domestic,,"368","Yes",1,"1","2013/04/27 18:17:31","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-181-368","181","Should campaign finance laws  become more strict in the US",Politics & Law,Elections,,"368","Yes",1,"1","2013/04/27 18:17:31","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-180-320","180","Should stem cell research be permitted",Politics & Law,Social,,"320","Yes",1,"1","2013/04/27 18:17:53","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-180-320","180","Should stem cell research be permitted",Society,Religion,,"320","Yes",1,"1","2013/04/27 18:17:53","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-180-320","180","Should stem cell research be permitted",Society,Access to Information,,"320","Yes",1,"1","2013/04/27 18:17:53","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-180-320","180","Should stem cell research be permitted",Health,Medicine,,"320","Yes",1,"1","2013/04/27 18:17:53","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-180-320","180","Should stem cell research be permitted",Health,Disease Control,,"320","Yes",1,"1","2013/04/27 18:17:53","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Politics & Law,Domestic,Health & Safety,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Politics & Law,Domestic,Civil Rights,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Politics & Law,Ideology,,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Health,Medicine,,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Health,Disease Control,,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Health,Health Systems & Delivery,,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-179-318","179","Should free public healthcare be available",Society,,,"318","Yes",1,"1","2013/04/27 18:17:57","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"12-172-303","172","Governing decisions should be based on",Politics & Law,Elections,,"303","The greatest good for the greatest number",1,"1","2013/04/27 18:18:15","a40200e5eec7331ba4339152de5421b3","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","undefined","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
